[71, 72, 73, 74, 75, 85, 86, 87, 88, 24, 34, 44, 16, 17, 18, 0, 10]
[10, 20, 30, 40, 50, 95, 96, 97, 98, 56, 66, 76, 44, 45, 46, 41, 42]
[65, 66, 67, 68, 69, 15, 16, 17, 18, 22, 32, 42, 96, 97, 98, 37, 47]
[62, 63, 64, 65, 66, 81, 82, 83, 84, 57, 58, 59, 27, 37, 47, 4, 5]
[18, 28, 38, 48, 58, 44, 54, 64, 74, 59, 69, 79, 26, 36, 46, 22, 32]
[50, 51, 52, 53, 54, 25, 26, 27, 28, 43, 44, 45, 10, 20, 30, 47, 57]
[13, 14, 15, 16, 17, 40, 41, 42, 43, 60, 61, 62, 36, 37, 38, 24, 34]
[55, 65, 75, 85, 95, 81, 82, 83, 84, 77, 78, 79, 42, 52, 62, 98, 99]
[17, 27, 37, 47, 57, 2, 12, 22, 32, 18, 28, 38, 44, 45, 46, 53, 63]
[41, 42, 43, 44, 45, 85, 86, 87, 88, 2, 3, 4, 33, 34, 35, 12, 13]
[51, 52, 53, 54, 55, 80, 81, 82, 83, 84, 85, 86, 7, 8, 9, 0, 1]
[51, 61, 71, 81, 91, 92, 93, 94, 95, 37, 47, 57, 34, 44, 54, 64, 74]
[24, 34, 44, 54, 64, 7, 17, 27, 37, 47, 48, 49, 96, 97, 98, 90, 91]
[11, 12, 13, 14, 15, 85, 86, 87, 88, 62, 63, 64, 6, 16, 26, 24, 25]
[30, 40, 50, 60, 70, 15, 16, 17, 18, 23, 24, 25, 77, 78, 79, 2, 3]
[32, 42, 52, 62, 72, 25, 35, 45, 55, 39, 49, 59, 30, 40, 50, 8, 9]
[35, 36, 37, 38, 39, 0, 1, 2, 3, 61, 62, 63, 24, 25, 26, 94, 95]
[23, 24, 25, 26, 27, 31, 32, 33, 34, 85, 86, 87, 92, 93, 94, 48, 58]
[55, 56, 57, 58, 59, 12, 13, 14, 15, 17, 27, 37, 64, 65, 66, 70, 80]
[34, 35, 36, 37, 38, 52, 53, 54, 55, 71, 81, 91, 11, 12, 13, 63, 73]
[92, 93, 94, 95, 96, 10, 11, 12, 13, 59, 69, 79, 48, 58, 68, 9, 19]
[32, 42, 52, 62, 72, 41, 51, 61, 71, 14, 24, 34, 1, 11, 21, 13, 23]
[10, 20, 30, 40, 50, 6, 16, 26, 36, 81, 82, 83, 37, 47, 57, 0, 1]
[6, 16, 26, 36, 46, 4, 14, 24, 34, 18, 28, 38, 53, 63, 73, 93, 94]
[75, 76, 77, 78, 79, 30, 40, 50, 60, 54, 55, 56, 13, 23, 33, 11, 21]
[29, 39, 49, 59, 69, 27, 37, 47, 57, 32, 33, 34, 87, 88, 89, 10, 20]
[32, 42, 52, 62, 72, 4, 5, 6, 7, 54, 64, 74, 1, 11, 21, 16, 17]
[83, 84, 85, 86, 87, 44, 54, 64, 74, 43, 53, 63, 57, 67, 77, 3, 4]
[39, 49, 59, 69, 79, 93, 94, 95, 96, 34, 44, 54, 41, 42, 43, 14, 15]
[35, 45, 55, 65, 75, 41, 51, 61, 71, 16, 17, 18, 80, 81, 82, 88, 89]
[13, 23, 33, 43, 53, 30, 40, 50, 60, 26, 36, 46, 20, 21, 22, 75, 85]
[24, 34, 44, 54, 64, 21, 31, 41, 51, 43, 53, 63, 87, 88, 89, 90, 91]
[5, 15, 25, 35, 45, 74, 75, 76, 77, 56, 57, 58, 34, 44, 54, 26, 27]
[4, 5, 6, 7, 8, 32, 42, 52, 62, 69, 79, 89, 71, 81, 91, 39, 49]
[24, 34, 44, 54, 64, 57, 67, 77, 87, 12, 22, 32, 50, 51, 52, 83, 93]
[25, 26, 27, 28, 29, 45, 46, 47, 48, 3, 13, 23, 2, 12, 22, 8, 9]
[45, 55, 65, 75, 85, 67, 77, 87, 97, 14, 24, 34, 41, 51, 61, 32, 33]
[11, 21, 31, 41, 51, 0, 10, 20, 30, 22, 32, 42, 23, 33, 43, 12, 13]
[34, 44, 54, 64, 74, 2, 3, 4, 5, 18, 28, 38, 90, 91, 92, 84, 85]
[91, 92, 93, 94, 95, 11, 12, 13, 14, 40, 50, 60, 16, 26, 36, 52, 62]
[4, 14, 24, 34, 44, 28, 38, 48, 58, 87, 88, 89, 6, 7, 8, 76, 86]
[80, 81, 82, 83, 84, 75, 76, 77, 78, 94, 95, 96, 16, 26, 36, 49, 59]
[59, 69, 79, 89, 99, 26, 27, 28, 29, 37, 38, 39, 14, 24, 34, 50, 60]
[21, 22, 23, 24, 25, 81, 82, 83, 84, 33, 43, 53, 4, 5, 6, 27, 28]
[19, 29, 39, 49, 59, 3, 13, 23, 33, 55, 56, 57, 17, 27, 37, 96, 97]
[73, 74, 75, 76, 77, 36, 37, 38, 39, 62, 63, 64, 90, 91, 92, 25, 26]
[23, 33, 43, 53, 63, 14, 15, 16, 17, 78, 88, 98, 29, 39, 49, 22, 32]
[53, 63, 73, 83, 93, 21, 31, 41, 51, 6, 7, 8, 95, 96, 97, 18, 19]
[43, 53, 63, 73, 83, 28, 38, 48, 58, 10, 11, 12, 44, 54, 64, 18, 19]
[9, 19, 29, 39, 49, 40, 50, 60, 70, 15, 25, 35, 52, 53, 54, 27, 37]
[0, 10, 20, 30, 40, 56, 57, 58, 59, 2, 12, 22, 50, 51, 52, 6, 16]
[35, 36, 37, 38, 39, 92, 93, 94, 95, 10, 11, 12, 45, 46, 47, 30, 31]
[22, 23, 24, 25, 26, 50, 51, 52, 53, 35, 36, 37, 91, 92, 93, 1, 2]
[11, 21, 31, 41, 51, 37, 47, 57, 67, 81, 82, 83, 46, 56, 66, 9, 19]
[22, 32, 42, 52, 62, 12, 13, 14, 15, 57, 67, 77, 63, 64, 65, 17, 18]
[33, 43, 53, 63, 73, 66, 76, 86, 96, 50, 51, 52, 93, 94, 95, 48, 49]
[32, 33, 34, 35, 36, 43, 53, 63, 73, 5, 6, 7, 91, 92, 93, 80, 81]
[54, 64, 74, 84, 94, 43, 44, 45, 46, 50, 60, 70, 55, 56, 57, 92, 93]
[65, 66, 67, 68, 69, 50, 51, 52, 53, 61, 71, 81, 21, 22, 23, 82, 92]
[2, 12, 22, 32, 42, 75, 76, 77, 78, 25, 26, 27, 28, 38, 48, 6, 16]
[6, 16, 26, 36, 46, 69, 79, 89, 99, 11, 12, 13, 28, 38, 48, 41, 42]
[5, 6, 7, 8, 9, 0, 10, 20, 30, 71, 72, 73, 50, 51, 52, 11, 12]
[57, 67, 77, 87, 97, 18, 28, 38, 48, 72, 82, 92, 43, 44, 45, 14, 24]
[9, 19, 29, 39, 49, 68, 78, 88, 98, 63, 64, 65, 92, 93, 94, 71, 81]
[36, 46, 56, 66, 76, 86, 87, 88, 89, 82, 83, 84, 22, 23, 24, 51, 61]
[52, 62, 72, 82, 92, 15, 25, 35, 45, 70, 80, 90, 73, 74, 75, 1, 2]
[84, 85, 86, 87, 88, 53, 63, 73, 83, 26, 27, 28, 67, 68, 69, 5, 15]
[82, 83, 84, 85, 86, 2, 3, 4, 5, 25, 26, 27, 13, 14, 15, 57, 58]
[21, 31, 41, 51, 61, 39, 49, 59, 69, 45, 55, 65, 0, 1, 2, 97, 98]
[0, 10, 20, 30, 40, 90, 91, 92, 93, 37, 38, 39, 86, 87, 88, 94, 95]
[73, 74, 75, 76, 77, 26, 36, 46, 56, 51, 61, 71, 29, 39, 49, 33, 43]
[0, 1, 2, 3, 4, 42, 52, 62, 72, 20, 21, 22, 16, 17, 18, 38, 39]
[85, 86, 87, 88, 89, 65, 66, 67, 68, 60, 70, 80, 55, 56, 57, 53, 63]
[32, 42, 52, 62, 72, 29, 39, 49, 59, 90, 91, 92, 14, 15, 16, 1, 2]
[64, 65, 66, 67, 68, 53, 54, 55, 56, 42, 52, 62, 15, 25, 35, 7, 17]
[11, 21, 31, 41, 51, 38, 48, 58, 68, 71, 81, 91, 75, 85, 95, 78, 79]
[82, 83, 84, 85, 86, 56, 57, 58, 59, 79, 89, 99, 71, 81, 91, 65, 66]
[2, 3, 4, 5, 6, 56, 57, 58, 59, 21, 31, 41, 63, 64, 65, 97, 98]
[61, 62, 63, 64, 65, 13, 14, 15, 16, 17, 18, 19, 66, 76, 86, 40, 41]
[44, 45, 46, 47, 48, 16, 17, 18, 19, 65, 66, 67, 73, 74, 75, 98, 99]
[74, 75, 76, 77, 78, 63, 64, 65, 66, 56, 57, 58, 7, 8, 9, 27, 37]
[31, 32, 33, 34, 35, 26, 27, 28, 29, 7, 8, 9, 86, 87, 88, 81, 82]
[2, 3, 4, 5, 6, 90, 91, 92, 93, 55, 56, 57, 70, 71, 72, 15, 25]
[31, 32, 33, 34, 35, 24, 25, 26, 27, 76, 77, 78, 61, 71, 81, 97, 98]
[54, 64, 74, 84, 94, 69, 79, 89, 99, 44, 45, 46, 28, 38, 48, 32, 33]
[5, 15, 25, 35, 45, 52, 62, 72, 82, 16, 26, 36, 51, 61, 71, 68, 78]
[29, 39, 49, 59, 69, 40, 50, 60, 70, 53, 63, 73, 85, 86, 87, 33, 34]
[0, 10, 20, 30, 40, 71, 72, 73, 74, 91, 92, 93, 67, 77, 87, 94, 95]
[59, 69, 79, 89, 99, 41, 42, 43, 44, 64, 65, 66, 84, 85, 86, 35, 45]
[21, 22, 23, 24, 25, 36, 37, 38, 39, 34, 44, 54, 74, 84, 94, 13, 14]
[54, 55, 56, 57, 58, 8, 18, 28, 38, 67, 68, 69, 90, 91, 92, 87, 88]
[80, 81, 82, 83, 84, 73, 74, 75, 76, 79, 89, 99, 3, 13, 23, 36, 37]
[3, 4, 5, 6, 7, 31, 41, 51, 61, 97, 98, 99, 13, 14, 15, 72, 73]
[23, 33, 43, 53, 63, 4, 5, 6, 7, 73, 74, 75, 71, 81, 91, 2, 3]
[14, 24, 34, 44, 54, 72, 73, 74, 75, 56, 57, 58, 91, 92, 93, 12, 22]
[63, 64, 65, 66, 67, 0, 1, 2, 3, 58, 68, 78, 71, 72, 73, 83, 93]
[11, 21, 31, 41, 51, 28, 38, 48, 58, 70, 80, 90, 77, 87, 97, 18, 19]
[43, 44, 45, 46, 47, 9, 19, 29, 39, 18, 28, 38, 54, 55, 56, 88, 89]
[49, 59, 69, 79, 89, 94, 95, 96, 97, 73, 83, 93, 56, 66, 76, 58, 68]
[5, 15, 25, 35, 45, 12, 22, 32, 42, 47, 57, 67, 23, 33, 43, 0, 1]
[9, 19, 29, 39, 49, 65, 66, 67, 68, 30, 40, 50, 95, 96, 97, 35, 36]
[33, 43, 53, 63, 73, 85, 86, 87, 88, 10, 20, 30, 22, 23, 24, 3, 4]
[30, 40, 50, 60, 70, 62, 63, 64, 65, 27, 37, 47, 32, 42, 52, 7, 17]
[17, 27, 37, 47, 57, 35, 45, 55, 65, 50, 60, 70, 39, 49, 59, 5, 15]
[9, 19, 29, 39, 49, 13, 14, 15, 16, 27, 37, 47, 18, 28, 38, 46, 56]
[52, 62, 72, 82, 92, 11, 12, 13, 14, 54, 55, 56, 77, 87, 97, 43, 44]
[12, 13, 14, 15, 16, 23, 33, 43, 53, 77, 78, 79, 18, 28, 38, 91, 92]
[27, 37, 47, 57, 67, 86, 87, 88, 89, 20, 30, 40, 13, 23, 33, 58, 68]
[7, 17, 27, 37, 47, 12, 13, 14, 15, 68, 78, 88, 39, 49, 59, 98, 99]
[9, 19, 29, 39, 49, 20, 21, 22, 23, 8, 18, 28, 46, 47, 48, 95, 96]
[85, 86, 87, 88, 89, 26, 27, 28, 29, 82, 83, 84, 43, 53, 63, 38, 48]
[5, 15, 25, 35, 45, 3, 13, 23, 33, 74, 75, 76, 22, 32, 42, 94, 95]
[45, 46, 47, 48, 49, 73, 74, 75, 76, 40, 41, 42, 17, 27, 37, 71, 81]
[41, 51, 61, 71, 81, 26, 36, 46, 56, 78, 88, 98, 66, 67, 68, 4, 5]
[26, 36, 46, 56, 66, 9, 19, 29, 39, 16, 17, 18, 23, 33, 43, 81, 91]
[55, 65, 75, 85, 95, 51, 52, 53, 54, 7, 17, 27, 28, 38, 48, 69, 79]
[53, 54, 55, 56, 57, 38, 48, 58, 68, 8, 18, 28, 60, 61, 62, 24, 25]
[42, 52, 62, 72, 82, 13, 14, 15, 16, 26, 36, 46, 43, 53, 63, 47, 57]
[41, 42, 43, 44, 45, 13, 14, 15, 16, 82, 83, 84, 2, 12, 22, 97, 98]
[16, 26, 36, 46, 56, 62, 72, 82, 92, 7, 8, 9, 51, 61, 71, 67, 77]
[62, 63, 64, 65, 66, 41, 42, 43, 44, 9, 19, 29, 55, 56, 57, 79, 89]
[51, 52, 53, 54, 55, 69, 79, 89, 99, 13, 14, 15, 19, 29, 39, 47, 48]
[4, 5, 6, 7, 8, 29, 39, 49, 59, 58, 68, 78, 81, 82, 83, 32, 33]
[30, 40, 50, 60, 70, 53, 54, 55, 56, 64, 74, 84, 94, 95, 96, 22, 23]
[95, 96, 97, 98, 99, 11, 21, 31, 41, 16, 17, 18, 42, 43, 44, 19, 29]
[5, 15, 25, 35, 45, 56, 57, 58, 59, 37, 38, 39, 76, 77, 78, 94, 95]
[75, 76, 77, 78, 79, 6, 16, 26, 36, 15, 25, 35, 73, 83, 93, 44, 54]
[95, 96, 97, 98, 99, 52, 62, 72, 82, 55, 56, 57, 16, 26, 36, 60, 70]
[95, 96, 97, 98, 99, 47, 57, 67, 77, 17, 27, 37, 16, 26, 36, 42, 52]
[1, 2, 3, 4, 5, 31, 32, 33, 34, 67, 68, 69, 20, 21, 22, 16, 17]
[42, 43, 44, 45, 46, 17, 27, 37, 47, 23, 24, 25, 61, 71, 81, 73, 83]
[5, 15, 25, 35, 45, 3, 13, 23, 33, 70, 80, 90, 44, 54, 64, 93, 94]
[16, 26, 36, 46, 56, 96, 97, 98, 99, 38, 48, 58, 52, 53, 54, 86, 87]
[92, 93, 94, 95, 96, 60, 61, 62, 63, 85, 86, 87, 39, 49, 59, 41, 42]
[43, 44, 45, 46, 47, 62, 72, 82, 92, 55, 65, 75, 96, 97, 98, 17, 27]
[34, 35, 36, 37, 38, 40, 50, 60, 70, 13, 14, 15, 46, 47, 48, 65, 75]
[31, 32, 33, 34, 35, 47, 57, 67, 77, 43, 53, 63, 93, 94, 95, 8, 18]
[4, 14, 24, 34, 44, 81, 82, 83, 84, 97, 98, 99, 16, 17, 18, 2, 12]
[45, 55, 65, 75, 85, 30, 31, 32, 33, 10, 11, 12, 77, 87, 97, 1, 2]
[51, 61, 71, 81, 91, 22, 32, 42, 52, 34, 35, 36, 45, 55, 65, 5, 15]
[47, 57, 67, 77, 87, 34, 44, 54, 64, 50, 51, 52, 72, 73, 74, 30, 40]
[22, 23, 24, 25, 26, 47, 57, 67, 77, 54, 64, 74, 80, 81, 82, 88, 89]
[23, 33, 43, 53, 63, 18, 28, 38, 48, 12, 13, 14, 70, 80, 90, 29, 39]
[56, 66, 76, 86, 96, 61, 62, 63, 64, 53, 54, 55, 69, 79, 89, 38, 48]
[24, 34, 44, 54, 64, 17, 27, 37, 47, 6, 7, 8, 45, 55, 65, 61, 71]
[25, 26, 27, 28, 29, 42, 43, 44, 45, 20, 30, 40, 47, 48, 49, 5, 15]
[9, 19, 29, 39, 49, 32, 42, 52, 62, 16, 17, 18, 30, 40, 50, 60, 61]
[54, 55, 56, 57, 58, 52, 62, 72, 82, 87, 88, 89, 83, 84, 85, 32, 33]
[21, 31, 41, 51, 61, 53, 54, 55, 56, 87, 88, 89, 12, 22, 32, 28, 29]
[20, 21, 22, 23, 24, 53, 54, 55, 56, 34, 35, 36, 0, 1, 2, 80, 81]
[59, 69, 79, 89, 99, 10, 11, 12, 13, 77, 87, 97, 26, 36, 46, 5, 6]
[1, 11, 21, 31, 41, 55, 56, 57, 58, 52, 62, 72, 2, 12, 22, 81, 91]
[49, 59, 69, 79, 89, 36, 37, 38, 39, 14, 24, 34, 51, 52, 53, 70, 71]
[72, 73, 74, 75, 76, 19, 29, 39, 49, 14, 15, 16, 77, 78, 79, 32, 33]
[14, 24, 34, 44, 54, 10, 11, 12, 13, 79, 89, 99, 58, 68, 78, 50, 60]
[54, 55, 56, 57, 58, 43, 53, 63, 73, 7, 8, 9, 40, 41, 42, 79, 89]
[1, 11, 21, 31, 41, 14, 15, 16, 17, 22, 32, 42, 45, 55, 65, 74, 84]
[49, 59, 69, 79, 89, 22, 32, 42, 52, 38, 48, 58, 3, 13, 23, 55, 65]
[26, 36, 46, 56, 66, 81, 82, 83, 84, 28, 38, 48, 53, 63, 73, 21, 22]
[48, 58, 68, 78, 88, 95, 96, 97, 98, 52, 53, 54, 57, 67, 77, 63, 64]
[21, 22, 23, 24, 25, 35, 45, 55, 65, 2, 3, 4, 62, 63, 64, 50, 60]
[21, 22, 23, 24, 25, 9, 19, 29, 39, 45, 55, 65, 61, 62, 63, 50, 51]
[31, 41, 51, 61, 71, 59, 69, 79, 89, 32, 33, 34, 4, 14, 24, 20, 30]
[41, 42, 43, 44, 45, 64, 65, 66, 67, 71, 72, 73, 37, 38, 39, 5, 6]
[91, 92, 93, 94, 95, 22, 32, 42, 52, 12, 13, 14, 96, 97, 98, 50, 60]
[52, 53, 54, 55, 56, 86, 87, 88, 89, 24, 25, 26, 90, 91, 92, 77, 78]
[48, 58, 68, 78, 88, 30, 40, 50, 60, 74, 75, 76, 31, 41, 51, 70, 80]
[1, 11, 21, 31, 41, 23, 24, 25, 26, 50, 51, 52, 60, 61, 62, 82, 92]
[22, 23, 24, 25, 26, 64, 65, 66, 67, 0, 1, 2, 16, 17, 18, 21, 31]
[50, 60, 70, 80, 90, 20, 21, 22, 23, 85, 86, 87, 59, 69, 79, 9, 19]
[7, 17, 27, 37, 47, 55, 65, 75, 85, 67, 68, 69, 51, 52, 53, 0, 10]
[1, 2, 3, 4, 5, 52, 62, 72, 82, 73, 83, 93, 70, 80, 90, 77, 78]
[20, 30, 40, 50, 60, 22, 32, 42, 52, 27, 28, 29, 79, 89, 99, 75, 85]
[70, 71, 72, 73, 74, 53, 54, 55, 56, 41, 42, 43, 7, 17, 27, 15, 16]
[43, 44, 45, 46, 47, 16, 17, 18, 19, 66, 67, 68, 20, 21, 22, 0, 10]
[23, 24, 25, 26, 27, 62, 63, 64, 65, 18, 28, 38, 71, 72, 73, 58, 59]
[18, 28, 38, 48, 58, 92, 93, 94, 95, 53, 54, 55, 96, 97, 98, 47, 57]
[3, 13, 23, 33, 43, 7, 17, 27, 37, 69, 79, 89, 56, 57, 58, 51, 52]
[14, 24, 34, 44, 54, 5, 6, 7, 8, 84, 85, 86, 40, 50, 60, 17, 27]
[35, 36, 37, 38, 39, 5, 6, 7, 8, 67, 68, 69, 30, 40, 50, 2, 12]
[85, 86, 87, 88, 89, 1, 11, 21, 31, 42, 43, 44, 24, 25, 26, 12, 22]
[5, 6, 7, 8, 9, 29, 39, 49, 59, 68, 78, 88, 61, 71, 81, 17, 18]
[30, 31, 32, 33, 34, 50, 60, 70, 80, 72, 82, 92, 11, 12, 13, 78, 79]
[72, 73, 74, 75, 76, 69, 79, 89, 99, 37, 47, 57, 25, 26, 27, 0, 1]
[44, 54, 64, 74, 84, 46, 56, 66, 76, 41, 42, 43, 61, 71, 81, 70, 80]
[2, 12, 22, 32, 42, 11, 21, 31, 41, 46, 47, 48, 36, 37, 38, 88, 89]
[33, 43, 53, 63, 73, 44, 45, 46, 47, 96, 97, 98, 2, 3, 4, 76, 86]
[94, 95, 96, 97, 98, 8, 18, 28, 38, 4, 14, 24, 68, 78, 88, 29, 39]
[42, 52, 62, 72, 82, 90, 91, 92, 93, 17, 18, 19, 69, 79, 89, 45, 55]
[35, 36, 37, 38, 39, 44, 54, 64, 74, 70, 71, 72, 53, 63, 73, 15, 25]
[30, 31, 32, 33, 34, 45, 55, 65, 75, 46, 56, 66, 77, 78, 79, 95, 96]
[19, 29, 39, 49, 59, 58, 68, 78, 88, 74, 84, 94, 36, 37, 38, 69, 79]
[45, 46, 47, 48, 49, 63, 73, 83, 93, 90, 91, 92, 24, 34, 44, 75, 85]
[46, 56, 66, 76, 86, 26, 27, 28, 29, 11, 21, 31, 71, 81, 91, 87, 88]
[84, 85, 86, 87, 88, 51, 52, 53, 54, 21, 31, 41, 40, 50, 60, 83, 93]
[31, 41, 51, 61, 71, 32, 33, 34, 35, 37, 47, 57, 56, 66, 76, 28, 38]
[51, 61, 71, 81, 91, 9, 19, 29, 39, 59, 69, 79, 45, 46, 47, 0, 1]
[45, 46, 47, 48, 49, 60, 70, 80, 90, 9, 19, 29, 52, 62, 72, 77, 87]
[70, 71, 72, 73, 74, 45, 55, 65, 75, 95, 96, 97, 26, 36, 46, 37, 38]
[10, 11, 12, 13, 14, 35, 45, 55, 65, 85, 86, 87, 69, 79, 89, 40, 50]
[36, 46, 56, 66, 76, 32, 42, 52, 62, 6, 16, 26, 72, 82, 92, 24, 25]
[21, 31, 41, 51, 61, 64, 74, 84, 94, 69, 79, 89, 57, 58, 59, 85, 86]
[0, 10, 20, 30, 40, 68, 78, 88, 98, 37, 38, 39, 3, 13, 23, 96, 97]
[22, 23, 24, 25, 26, 9, 19, 29, 39, 44, 45, 46, 38, 48, 58, 52, 53]
[32, 33, 34, 35, 36, 9, 19, 29, 39, 59, 69, 79, 63, 64, 65, 98, 99]
[43, 53, 63, 73, 83, 12, 13, 14, 15, 44, 45, 46, 37, 47, 57, 91, 92]
[5, 6, 7, 8, 9, 90, 91, 92, 93, 82, 83, 84, 55, 65, 75, 56, 57]
[44, 54, 64, 74, 84, 43, 53, 63, 73, 20, 30, 40, 51, 61, 71, 66, 67]
[17, 27, 37, 47, 57, 6, 7, 8, 9, 97, 98, 99, 71, 81, 91, 30, 31]
[43, 44, 45, 46, 47, 76, 77, 78, 79, 73, 83, 93, 25, 26, 27, 4, 14]
[13, 14, 15, 16, 17, 86, 87, 88, 89, 80, 81, 82, 42, 52, 62, 90, 91]
[50, 60, 70, 80, 90, 52, 62, 72, 82, 0, 10, 20, 74, 84, 94, 68, 78]
[42, 43, 44, 45, 46, 29, 39, 49, 59, 70, 80, 90, 13, 14, 15, 63, 73]
[22, 32, 42, 52, 62, 67, 77, 87, 97, 93, 94, 95, 55, 65, 75, 20, 30]
[1, 11, 21, 31, 41, 32, 42, 52, 62, 4, 5, 6, 86, 87, 88, 13, 23]
[73, 74, 75, 76, 77, 36, 37, 38, 39, 15, 16, 17, 46, 47, 48, 27, 28]
[20, 30, 40, 50, 60, 70, 71, 72, 73, 10, 11, 12, 66, 67, 68, 38, 48]
[23, 24, 25, 26, 27, 53, 63, 73, 83, 38, 48, 58, 50, 51, 52, 89, 99]
[25, 26, 27, 28, 29, 4, 14, 24, 34, 36, 37, 38, 74, 75, 76, 48, 58]
[52, 53, 54, 55, 56, 63, 64, 65, 66, 76, 86, 96, 71, 72, 73, 81, 91]
[6, 16, 26, 36, 46, 48, 58, 68, 78, 17, 18, 19, 14, 24, 34, 47, 57]
[22, 32, 42, 52, 62, 11, 12, 13, 14, 76, 86, 96, 20, 30, 40, 68, 78]
[22, 32, 42, 52, 62, 75, 76, 77, 78, 24, 34, 44, 13, 23, 33, 48, 58]
[0, 10, 20, 30, 40, 61, 62, 63, 64, 97, 98, 99, 15, 16, 17, 52, 53]
[72, 73, 74, 75, 76, 83, 84, 85, 86, 91, 92, 93, 30, 40, 50, 61, 62]
[2, 3, 4, 5, 6, 85, 86, 87, 88, 62, 63, 64, 28, 38, 48, 22, 32]
[31, 32, 33, 34, 35, 20, 30, 40, 50, 25, 26, 27, 21, 22, 23, 37, 47]
[35, 36, 37, 38, 39, 55, 65, 75, 85, 76, 86, 96, 44, 54, 64, 17, 27]
[21, 31, 41, 51, 61, 3, 4, 5, 6, 75, 76, 77, 91, 92, 93, 0, 1]
[50, 60, 70, 80, 90, 22, 23, 24, 25, 84, 85, 86, 52, 62, 72, 65, 66]
[3, 13, 23, 33, 43, 84, 85, 86, 87, 72, 82, 92, 71, 81, 91, 26, 36]
[34, 44, 54, 64, 74, 12, 22, 32, 42, 40, 50, 60, 55, 56, 57, 94, 95]
[50, 51, 52, 53, 54, 41, 42, 43, 44, 34, 35, 36, 70, 71, 72, 27, 28]
[37, 47, 57, 67, 77, 26, 36, 46, 56, 49, 59, 69, 10, 11, 12, 33, 43]
[36, 46, 56, 66, 76, 27, 37, 47, 57, 64, 74, 84, 68, 78, 88, 70, 71]
[12, 22, 32, 42, 52, 63, 73, 83, 93, 54, 55, 56, 2, 3, 4, 60, 61]
[21, 22, 23, 24, 25, 7, 17, 27, 37, 42, 43, 44, 55, 65, 75, 87, 97]
[48, 58, 68, 78, 88, 69, 79, 89, 99, 37, 38, 39, 23, 24, 25, 85, 95]
[10, 20, 30, 40, 50, 4, 5, 6, 7, 36, 37, 38, 43, 53, 63, 81, 91]
[83, 84, 85, 86, 87, 22, 23, 24, 25, 64, 65, 66, 41, 42, 43, 44, 54]
[36, 46, 56, 66, 76, 62, 63, 64, 65, 28, 38, 48, 51, 52, 53, 85, 95]
[4, 5, 6, 7, 8, 2, 12, 22, 32, 16, 26, 36, 81, 82, 83, 85, 86]
[40, 50, 60, 70, 80, 55, 65, 75, 85, 93, 94, 95, 15, 16, 17, 72, 73]
[2, 3, 4, 5, 6, 62, 72, 82, 92, 37, 38, 39, 61, 71, 81, 68, 69]
[42, 52, 62, 72, 82, 18, 28, 38, 48, 63, 64, 65, 40, 50, 60, 27, 37]
[51, 52, 53, 54, 55, 15, 16, 17, 18, 2, 3, 4, 33, 34, 35, 30, 40]
[56, 66, 76, 86, 96, 24, 34, 44, 54, 68, 78, 88, 97, 98, 99, 28, 29]
[15, 25, 35, 45, 55, 21, 31, 41, 51, 63, 64, 65, 24, 34, 44, 48, 58]
[42, 52, 62, 72, 82, 67, 77, 87, 97, 54, 64, 74, 57, 58, 59, 73, 83]
[5, 6, 7, 8, 9, 42, 43, 44, 45, 68, 78, 88, 70, 80, 90, 97, 98]
[50, 51, 52, 53, 54, 61, 62, 63, 64, 22, 32, 42, 25, 26, 27, 40, 41]
[29, 39, 49, 59, 69, 31, 32, 33, 34, 63, 64, 65, 76, 77, 78, 98, 99]
[29, 39, 49, 59, 69, 38, 48, 58, 68, 13, 14, 15, 56, 66, 76, 7, 8]
[48, 58, 68, 78, 88, 70, 71, 72, 73, 11, 12, 13, 42, 52, 62, 10, 20]
[30, 31, 32, 33, 34, 40, 41, 42, 43, 67, 68, 69, 37, 47, 57, 48, 58]
[43, 44, 45, 46, 47, 74, 75, 76, 77, 17, 27, 37, 91, 92, 93, 38, 48]
[53, 54, 55, 56, 57, 20, 21, 22, 23, 1, 2, 3, 97, 98, 99, 25, 35]
[43, 44, 45, 46, 47, 51, 61, 71, 81, 68, 78, 88, 50, 60, 70, 64, 74]
[59, 69, 79, 89, 99, 2, 3, 4, 5, 55, 65, 75, 30, 40, 50, 25, 26]
[82, 83, 84, 85, 86, 41, 51, 61, 71, 14, 15, 16, 54, 55, 56, 95, 96]
[22, 23, 24, 25, 26, 35, 45, 55, 65, 21, 31, 41, 57, 67, 77, 9, 19]
[58, 68, 78, 88, 98, 29, 39, 49, 59, 0, 10, 20, 44, 54, 64, 8, 18]
[52, 62, 72, 82, 92, 0, 10, 20, 30, 5, 6, 7, 22, 23, 24, 66, 76]
[3, 13, 23, 33, 43, 26, 36, 46, 56, 66, 76, 86, 67, 77, 87, 55, 65]
[3, 4, 5, 6, 7, 21, 22, 23, 24, 26, 36, 46, 54, 64, 74, 86, 87]
[72, 73, 74, 75, 76, 84, 85, 86, 87, 36, 46, 56, 81, 82, 83, 68, 69]
[35, 45, 55, 65, 75, 4, 14, 24, 34, 72, 73, 74, 82, 83, 84, 67, 68]
[15, 25, 35, 45, 55, 32, 42, 52, 62, 36, 46, 56, 57, 67, 77, 12, 13]
[60, 61, 62, 63, 64, 8, 18, 28, 38, 56, 57, 58, 75, 85, 95, 0, 1]
